,content,userName,reviewId,title,appId,score_x,thumbsUpCount,dominant_topic,dominant_topic_meaning,developer,genre,contentRating,containsAds
18668,"Very fun, my favorite mode is Remix 10, and also for the people who cant pay for the full version, you can just make a nintendo account and link it, then everyday you can play a random world that you haven't unlocked",HAMODY TARIG,31029665-d171-448f-9ff8-ae624d7ef45b,Super Mario Run,com.nintendo.zara,5,156,0,Payment and Ads,"Nintendo Co., Ltd.",Action,Everyone,False
18674,"Whether you are new to Super Mario games or not, Nintendo came up with a great way to play Mario on a touch screen, no D-pad needed! The single player Tour Mode, the randomly generated Remix 10 mode, and the highly competitive Toad Rally mode add plenty of replay value. This is one of my favorite mobile games ever, and well worth purchasing, especially when it goes on sale. As of today the glitches that broke Toad Rally has been fixed, and I've updated my score to 5 Stars.",Chocoburger,6c0e7645-7e4e-4749-9b9b-d649ccfbee70,Super Mario Run,com.nintendo.zara,5,881,3,Graphics & Gameplay,"Nintendo Co., Ltd.",Action,Everyone,False
18681,"The reason I'm giving it 1-star isn't because of the $10 price tag. No it's because Toad Rally (Something I've had no issues with until now) now crashes EVERY SINGLE TIME I try to start a match. And I've tried every thing I can think of to possibly fix it like: Redownloading data, uninstalling & reinstalling the game. & doing BOTH after resetting my phone. And I've only had 1 match. The other times it KEPT ON CRASHING! Seriously Nintendo. YOU HAD ONE JOB! ONE JOB!",Rabbitlord4life 5678,7055588b-d5e2-4da3-a01b-93f028f108e7,Super Mario Run,com.nintendo.zara,1,143,2,Issues Concerns,"Nintendo Co., Ltd.",Action,Everyone,False
18685,"Free to ""Try"" not free to ""PLAY"" it allows you to play a lousy 4 levels and then you have to pay $16 to play level 5. It's very expensive when you have to keep paying to level up and pay to get other characters like Luigi for example... Luigi and Yoshi are the only ones who can jump high enough to reach certain objects within a stage and yes pay more money and more and more.",Natasha Lankford,22cd0bb5-3527-47d0-a51a-5c7a90947a85,Super Mario Run,com.nintendo.zara,1,1922,3,Graphics & Gameplay,"Nintendo Co., Ltd.",Action,Everyone,False
18686,"Best idea for an old school gamer to enjoy Mario how we originally would play! ( pretty much lol) the graphics are clearer than on my UHD TV ( Galaxy s20 ultra) and the game play is original aF! I keep catching myself pressing down harder on my phone screen to jump higher and farther even tho I know I cant- let's hope the screen hold up as good as those 8bit originals do- I won't be flipping my phone over and blowing in the charging port to clean the game I hope, lol.. 100% awesome android1up!",Aslan Petty,eb42f8a2-e4bc-4a44-8807-c14ee2c5531b,Super Mario Run,com.nintendo.zara,5,352,1,Praise and Comparisons,"Nintendo Co., Ltd.",Action,Everyone,False
18694,You only unlock 4 levels . Very Dissapointing . Game seems to crash randomly whenever I play and it costs £10 to unlock new levels and needs Internet. My castle is only level 4 after a month of playing so I decided to uninstall this game. It also takes too much hard work to unlock new characters so I only have mario and blue yoshi,ThomasDaniel F,ba0648ba-cbb5-4c30-aa4c-54165ace5037,Super Mario Run,com.nintendo.zara,1,144,3,Graphics & Gameplay,"Nintendo Co., Ltd.",Action,Everyone,False
18696,"I like when you can Beat players online, that's so amazing And you can do multiplayer That's just incredible. And you can even get free character toad. 100% The game is not easy. I had not tried It, Do you want to try it? Anyways, I had so much fun.😍😍😍😍😍😍😍😍😍😍😍🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩😊😊😊😊😊😊😊😊😊😊😊😊",Dez Neptune,e8685830-46d1-41e5-84d8-799e4362cd9c,Super Mario Run,com.nintendo.zara,5,185,3,Graphics & Gameplay,"Nintendo Co., Ltd.",Action,Everyone,False
18699,Was Nintendo Co.Ltd. never meant for the Indian Subcontinent?? Can`t believe no Nintendo in India is real....,SWARNANGKO Ganguly RECR8TVT,880bc8fd-5dba-4148-a0f0-678d3f040adf,Super Mario Run,com.nintendo.zara,2,514,0,Payment and Ads,"Nintendo Co., Ltd.",Action,Everyone,False
18703,"I always liked this game, back when it was first released and it was fun, last year I got to buy the full game at a discount (got Luigi too) and it was nice being able to finally finish this game, only giving it a 4 for the outrageous price for the full game and for it not being an offline game. But besides that, this game is really fun and challenging, and a core memory for me right next to Miitomo",That-One-Mexican 13,7ed7a0cf-7528-48f3-af45-0e3e7bd88ba5,Super Mario Run,com.nintendo.zara,4,121,3,Graphics & Gameplay,"Nintendo Co., Ltd.",Action,Everyone,False
18707,"I love this game, I love how easy it is to play as Mario permanently runs so it's one control I don't need to worry about. I love have rally's are only 60 sec so if I just want a quick break I can do one of those, or I can do the remix or tour if I want to play longer. I've gained all 5 rainbow bridges and I love decorating my little lands, I just wish I could collect more rainbow bridges to expand my lands in to different themes. Lovely game though",Missy Scarrlet,ee1ca801-921a-4a51-b6c0-cc1fa66b7649,Super Mario Run,com.nintendo.zara,5,194,3,Graphics & Gameplay,"Nintendo Co., Ltd.",Action,Everyone,False
18709,"I enjoy this game immensely, but not being able to play offline as well as the Toad requirements for some shop items can be off-putting. That said, it's pretty challenging and fun for what it is. Just keep in mind, this is a free-to-start game, not a free-to-play game, especially if you want access beyond World 1 in Tour Mode, and be able get tickets more often to play longer in Toad Rally and Remix 10. $10 is a bit steep, though I understand it goes on sale for $5 during special events.",thegamemaster8,951e446a-0829-4348-adc9-213c2325a43f,Super Mario Run,com.nintendo.zara,4,741,3,Graphics & Gameplay,"Nintendo Co., Ltd.",Action,Everyone,False
18710,"I want to tell anyone just entering here that since this game came out, it wasn't made to be a ""Free to Play"" game, but a premium game with a ""Free to Try (i.e. DEMO)"" model. And that hasn't changed since. Do understand that the criticisms only focused on this point should be taken with a grain of salt, and not be weighted on your decision to jump into this title. That said, it is quite brilliant to combine usual SMB formula with the endless runner model, and it is well executed! I recommend it!",Yarott B,7be3f0ca-cb71-461c-8fd6-c70472143161,Super Mario Run,com.nintendo.zara,5,333,0,Payment and Ads,"Nintendo Co., Ltd.",Action,Everyone,False
18711,"It's kinda disappointing, honestly you only play four levels then ""oops we forgot to tell you that you actually need to buy us."" I mean it's cool at first, needing to predict every move and jump precisely, but after a little while, you get tired of it, especially playing the same four levels over and over. I don't know how much it costs for full in-game contents, but I'm not buying it. Sorry Nintendo, but this game seemed neglected for a while, which it still is.",Vee Wise,039787d0-12b8-43f5-841a-ab3a9a8139e5,Super Mario Run,com.nintendo.zara,2,111,3,Graphics & Gameplay,"Nintendo Co., Ltd.",Action,Everyone,False
18718,"Upgrading to the full game is totally worth it. However, I recently bought a new phone, and when I am at my kingdom, a black bar is at the top, and it's extremely awkward to press the buttons. I'm not sure if it's my tall phone screen size (Resolution, 720 × 1600 pixels. Refresh rate, 90Hz. Aspect ratio, 20:9), and although it runs well, it's getting a bit annoying, even if it is just a minor inconvenience. The phone is Moto g50 4G.",Dillon Welsman,e9656b16-03a5-431e-b628-b7986951de20,Super Mario Run,com.nintendo.zara,4,131,2,Issues Concerns,"Nintendo Co., Ltd.",Action,Everyone,False
18721,"The trial version is a tutorial level and 1 main level. The full game is 10 dollars. Keeping in mind that it is actually challenging and engaging and plays very decently for a mobile game, I don't think that's a bad price. I'm impressed at how this game was developed to be so difficult as a mobile game. It plays like a 90's game, having to go back into levels to get all of the pink could and other achievements. There are a few different modes, including a competitive rally.",Aleidra Jael P,034c9400-0b53-4caa-8eaa-8585f79bedeb,Super Mario Run,com.nintendo.zara,4,778,3,Graphics & Gameplay,"Nintendo Co., Ltd.",Action,Everyone,False
18722,YOU CAN'T EVEN PLAY ALL THE LEVELS!! You get past world 1 and expect to keep going but you can't. Unless you pay money. 90% of the game is behind a pay wall. The racing part is fun but when you want to just play a level on your own and get some coins. Nope. That'll be 10 dollars. So expect to pay money in order to unlock anything after the first 4 levels.,William Cooke,b47b1bb5-4094-4fc7-8405-49f1fb5455d7,Super Mario Run,com.nintendo.zara,2,172,0,Payment and Ads,"Nintendo Co., Ltd.",Action,Everyone,False
18726,I mean its not bad but play super meat boy forever instead,A Google user,4f701638-84ce-4856-a1a3-93007cbd9b75,Super Mario Run,com.nintendo.zara,5,102,3,Graphics & Gameplay,"Nintendo Co., Ltd.",Action,Everyone,False
18735,"Im giving this game 4 stars. I want to give it 5 stars, but there is a character in the game, the elf one with the magic arrow. His special ability won't activate. Aparrently, it opens up a portal when you tap the screen. That's what it shows on youtube, but it won't activate. I tap the screen, and it makes a sound, but nothing happens. If you guys could fix that issue, then I'll gladly change the rating to 5 stars.",Jeremy Schold,88963cb0-c16f-4286-bd27-cb8fa438b5dc,Bowmasters: Archery Shooting,com.playgendary.bowmasters,4,136,2,Issues Concerns,Playgendary Limited,Action,Teen,True
18743,"The gameplay is fun but there is a quite frankly disgusting amount of ads. The game is literally unplayable. You are forced to watch an ad to start a round, if you accidentally click any of the two annoying places ads in the match you have to sit through those and loose your shot. You want any chance at a decent reward, you guessed it, have to watch an ad. Oh, but you could remove the forced ad for $10.00 USD. I am only playing out of nostalgia, but it's quickly turning to disgust.",Mach,22bffbfa-1bcf-457c-a537-20f5a16b9dc8,Bowmasters: Archery Shooting,com.playgendary.bowmasters,1,258,3,Graphics & Gameplay,Playgendary Limited,Action,Teen,True
18748,Gamers really fun I love it I just want you to change one thing about it please is that I've played over a thousand matches and I haven't gotten the skin that says play a hundred matches,Amanda Marti,231644c8-c911-45f3-bc7a-8ef99691cbe6,Bowmasters: Archery Shooting,com.playgendary.bowmasters,5,121,3,Graphics & Gameplay,Playgendary Limited,Action,Teen,True
18763,I'm stuck in lobby and everything is black I can't start a match,Kent Reyes,a4f22940-06ec-47cb-a115-6d5e5384c993,Call of Duty®: Warzone™ Mobile,com.activision.callofduty.warzone,1,259,2,Issues Concerns,"Activision Publishing, Inc.",Action,Mature 17+,False
18777,"Now what should I say, the dynamic features of the game were good but now it does not have its comeback",Phonicks,33076a75-c013-46c3-bca8-73bbb845a65b,Call of Duty®: Warzone™ Mobile,com.activision.callofduty.warzone,2,381,1,Praise and Comparisons,"Activision Publishing, Inc.",Action,Mature 17+,False
18781,"When I first played this game, it was a buggy phone overheating mess. But I recently came back to the game, and boy, was I impressed on how improved this game is. A few matches in, no overheating, no frame drops, and genuine fun. It's so enjoyable to play with a controller and just do whatever u want. I can't wait to see what they do with a black ops 6 addition.",Mike Marcucci (Mr.Weebster),7fe9780f-640f-461d-9e72-dbe349326c88,Call of Duty®: Warzone™ Mobile,com.activision.callofduty.warzone,5,342,2,Issues Concerns,"Activision Publishing, Inc.",Action,Mature 17+,False
18783,"To everyone calling Warzone Mobile 'trash,' let’s not forget that fans pushed for its release while it was still in development. The devs released it early due to constant demand, so yes, some features might still be rough, and there are issues like heating and graphics quality. But let’s be realistic here—this is a 100 GB game adapted for mobile! Mobile devices have limitations that don’t exist on consoles or PCs, and optimizing a game of this scale takes time. Give it time and you will see!",Solid Steve,ab425776-3d6b-4b81-b032-b7f7745e92e4,Call of Duty®: Warzone™ Mobile,com.activision.callofduty.warzone,5,455,2,Issues Concerns,"Activision Publishing, Inc.",Action,Mature 17+,False
18790,"This game existence doesn't really make sense to me. The other CODM is just better in every aspect besides the graphics, and that's only good for those with high-end devices, which I don't have. The controls are clunky, the graphics are blurry on low settings, making it even harder to see enemies, and the servers are consistently laggy, with frequent lag spikes. Honestly, I can't see any reason to play this version; it just gives me more of an excuse to stick with the other CODM,Fix the servers.",Claude Laurent,9b279e51-8aea-4e27-9065-bfa6f42b1efa,Call of Duty®: Warzone™ Mobile,com.activision.callofduty.warzone,1,544,2,Issues Concerns,"Activision Publishing, Inc.",Action,Mature 17+,False
19181,"I've been enjoying the game and playing it daily since release almost. In that time, I've considered typing many things that I would like to see improved, but the thing that irritates me the most is that the audio settings are relative to each other but not the phone in general. I want to be able to have my own music on while hearing quiet blaster fire, but if I bring sound effects to a minimum and all other volumes to 0, blaster fire sound is still matched with my music and it's obnoxious.",Sean Hunt,45ed285e-67af-4116-a6d2-6e12907ec7ec,Star Wars: Hunters™,com.zynga.starwars.hunters,4,142,1,Praise and Comparisons,Zynga,Action,Teen,False
19249,"A very well conceived hero shooter, fun, fast passed. Each hero offer it's own style within a set function, and even those that are not appealing at first might change your mind later on. The game looks and sounds great, do love the art style and the design of the characters, they get away with making it recognizable enough to feel part of a galaxy far far away. I didn't like that a hunter is held behind a paywall, I think I'm more compelled to pay for cosmetic items. Still good fun though.",William Alvarez,df2ff707-d95c-4e68-b8c6-372a1b1bf285,Star Wars: Hunters™,com.zynga.starwars.hunters,5,178,3,Graphics & Gameplay,Zynga,Action,Teen,False
19270,"Played it since it started/ over 9 years off & on. Still one of the best games out there. Customer service is great fixing 2 problems i had in past. User error once my fault (good people) But should be *clear about what can be bought, its 7 qualifier items shows the one b4 Uncollectd next level toward purchase when it reached. Over all doing great as a hit game & entertainment at a top level above the others and I played a number of game's I started w/Hulk being 4*& that was highest could get",MyName IsNext,51b9d525-4920-4a92-a5cf-28e3e4a0097a,Marvel Contest of Champions,com.kabam.marvelbattle,5,290,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19272,"higher level content is pay to advance. And they've been having control and input issues for like, a year which made advancement in the story (which is the main way to level up) an absolute nightmare. Was 5 stars, definitely a 3 these days. Update 2/7/24-in story quests the mechanics don't work as they're supposed to, which gets you killed and costs you money. Only way to advance is revive and heal which you will need to do constantly. 11/24- uninstalled for good. F kabam.",Jonathan Cady,b98571b5-056e-45d0-808a-252f8f458702,Marvel Contest of Champions,com.kabam.marvelbattle,1,432,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19288,Lost another game account. WHY can't it give you option to download on sd card instead of an 8gb Samsung tablet. The sd card is 16gb and still not enough memory.!!! It seems Samsung is using 7.99gb.?!?,RamonVelez Hunter,9b17ead5-6070-430a-991e-4caeff2a911a,Marvel Contest of Champions,com.kabam.marvelbattle,3,114,2,Issues Concerns,"Kabam Games, Inc.",Action,Teen,False
19290,You gotta be fully invested with time and money to advance in this. I was uncollected for quite sometime. Now I'm Cavalier with no 6* that's rank 4. I've hit a wall.,Anthony Coley,c31f62ab-9a15-4d66-b81a-039e863d9e11,Marvel Contest of Champions,com.kabam.marvelbattle,3,136,0,Payment and Ads,"Kabam Games, Inc.",Action,Teen,False
19292,Start with saying I love the game. It's fun to play and free if you choose that route. But kabam has short arms and deep pockets and the anti-play to pro-player ratio is 25/75 at best. RNG is a joke when it comes to certain things like awakening gems and rank up material and for all the time (and spending) put in to this game it just frustrated me more than anything. I'd say to someone looking to download to not spend and don't count on realistic expectation.,Will Dennis,28c891a4-d1b2-4cdf-bb0d-943f0e080d6e,Marvel Contest of Champions,com.kabam.marvelbattle,3,184,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19295,"After 5 years of playing the game, I can say if you plan on playing it to have fun but don't intend to spend real money, you are better off looking some other place. I understand buying some stuff in game to support the developers, which I have done on numerous occasions but with every passing day the fun seems to be pushed behind a pay-wall, let alone competitiveness which was heavily monetised even 5 years back. My 5 years of progress can be overtaken by someone in 1 day if they spend enough",Subhajit Das,920d50a6-c9f7-4d90-acbe-4848844345c2,Marvel Contest of Champions,com.kabam.marvelbattle,4,104,0,Payment and Ads,"Kabam Games, Inc.",Action,Teen,False
19301,"I've been playing this game for years now. And it has been steadily becoming better and better over the years. I think it'd be really cool if you guys could either remake carnage and or add the movie version into the game It would fit the symbiote theme you all have been doing, and carnage is such a cool character but is a little lacking in the game. At the very least, could yall change his win animation? It's a let letdown he has such a basic win screen as one of the coolest symbiotes Great job",Zayne Hutson,ca8babf9-d479-4171-aeca-401cec5d5527,Marvel Contest of Champions,com.kabam.marvelbattle,5,102,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19317,I spend my whole day playing and I love the graphics and everything about it. The only thing I find difficult is trying to remember the route I've used already. Can you please indicate where we've passed so that we don't repeat the same route over and over again just to reach our 100% completion,Edmund Afu-Danso,2a5afe22-1492-4f0d-ad2e-5053e5590f23,Marvel Contest of Champions,com.kabam.marvelbattle,5,126,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19320,Every time I play is game it seems like I'm reading more than I am playing the actual game. This game becomes extremely difficult if not read properly and studied as if I am going to take my S.A.T. I want to just have a nice cool easy fight but becomes impossible because of all the time it take to read through all the content as if I'm in a Stephen king book. I just want to play a relaxing game and not get more stressed out... over a highly complicated game. playing for 8 years deleting game.,Paul Salony,9a91fa40-d9a6-4410-8608-2c3fbb685792,Marvel Contest of Champions,com.kabam.marvelbattle,1,120,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19326,The game is amazing so far.,F,71f14eab-646b-4713-a463-d2860ebb124b,Marvel Contest of Champions,com.kabam.marvelbattle,4,290,1,Praise and Comparisons,"Kabam Games, Inc.",Action,Teen,False
19342,Fix your god fricking dam AI Kabam,Saurabh Vishwakarma,bcfdfd51-7a43-4ea8-9fea-c22fd6f4c55a,Marvel Contest of Champions,com.kabam.marvelbattle,1,302,0,Payment and Ads,"Kabam Games, Inc.",Action,Teen,False
19344,I've been playing this for about 8 years. I really enjoy the gameplay and modes of play. The problem I have lately is the bugs and glitches in gameplay that haven't been sorted out yet. Overall though I'd recommend it to anyone. You can advance being free2play on it. If you spend there are good deals often. I have a question? What happened to the Google playpoints rewards. They seem to have disappeared a few days ago and before that the unit offers were gone. I'd like to know if they'll be back,Christopher Scales,242636ae-7f7c-40c1-90c8-f68e3edecbfb,Marvel Contest of Champions,com.kabam.marvelbattle,4,1319,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19348,"This game is an total failure! The side quests are an absolute joke! The opponents you face are ramped up so as to be unbeatable and all for useless rewards! The only reason I, and most of my friends, even log on anymore ( which is maybe once a month between special events) is to see if there's a special event. Other than that, this game isn't worth even playing, because it's the same boring grind, day after day, month after month. Don't waste your time!",John Norman,6c660787-08ea-4291-9e03-324c8d39f148,Marvel Contest of Champions,com.kabam.marvelbattle,1,958,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19350,"It is a good game if you really like marvel and are someone who plays marvel vs capcom very similiar, the graphics is amazing, fps amazing, very few games with a story mode and stuff, kinda like a proper console game I mean but there are issues mainly the fact that it is not f2p friendly and the addition of so many characters that the mechanics is very difficult to remember before it was easier and every new character has new stuff like white tiger and heavy before sp3 eg. I would recommend it",Shivan Iyer,8c42b94b-fa71-4975-97ac-09f8f3e542ad,Marvel Contest of Champions,com.kabam.marvelbattle,5,354,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19353,"Always liked the game, it was fun to play and a rewarding time waster. it has approved quite a lot over the year. For example most of the characters had the same fight base and strong attack but the only difference was there special or bar power moves. Then when they started to add more characters the base movement and fighting styles change and they started going back and updating older characters. Now it's pretty money grabby but there's no need if you're a active player.",Benjamin Walls Jr,ef53b18b-5fb9-4535-a287-f9449084abaa,Marvel Contest of Champions,com.kabam.marvelbattle,5,748,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19356,"Everything was fine until yesterday. I downloaded an update and now I can't get past the loading screen. The game just constantly crashes and I haven't been able to play since yesterday. I've uninstalled/reinstalled, cleared cache, cleared user data, and did a factory reset! Nothing seems to work. And to add insult to injury, I just renewed my 30 day pass and I can't log in to reap the benefits.",Gemini Jackson,f2267658-593d-4794-9e44-06aa4a13965a,Marvel Contest of Champions,com.kabam.marvelbattle,1,238,2,Issues Concerns,"Kabam Games, Inc.",Action,Teen,False
19357,"Sometimes I love it, sometimes I hate it. One thing remains: I always find myself playing.",Mangaliso Xhamela,a5b55804-20bb-4eb4-ac9c-4e87442677e4,Marvel Contest of Champions,com.kabam.marvelbattle,4,544,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19362,"I have had this game before and have it again now. It is amazing with lots of new features and offers but there is one HUGE PROBLEM. One of the best parts of the game are the 3 star attacks because they are AWSOME. However, with my new account, i cannot see them. It just goes black. It still happens and i can see the opponents health go down but it really ruins the felling of the attack. This would immediately be a 5 star if they fixed that issue. I am also on a Galexy S10 if it helps. Thanks!!!",David,5424a606-278a-4358-b669-87962a43f514,Marvel Contest of Champions,com.kabam.marvelbattle,3,448,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19363,"this game once upon a time used to be fun and addictive, but the obsession from the game developers to make the game harder and make objectives and quests that where once upon time achievable more difficult at the same difficulty inorder to encourage people to use up their in game units in order to encourage players to buy more units is ridiculous I've started to hate the game now and I've been playing for 4 years",Stranger unknown,a0869caa-e24b-4267-8b36-12d6d14b0cf8,Marvel Contest of Champions,com.kabam.marvelbattle,1,115,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19376,"Всё бы хорошо, но энергия в игре это плохо. Чем больше ограничения, тем больше потенциальных игроков вы теряете в том числе из за энергии. Берите пример с консольных файтингов. Я решил вернутся в эту игру и продолжить, но через определённое время вспомнил, что всё уперается в энергию.",Alexander Kozin,a52fd062-8fc9-4737-b57d-7a0ca7521c42,Marvel Contest of Champions,com.kabam.marvelbattle,3,484,0,Payment and Ads,"Kabam Games, Inc.",Action,Teen,False
19380,"Phenomenal graphics and gameplay, and very easy to understand. I do wish we A. Evolve champs to the next star level when maxed, and B. Farm for High tier catalysts, and and Signature stones. I do not know if you will ever read this, but please take it into consideration. Thank you, and keep up the good work! 😅😁",Elijah Faulk,a897d476-99a6-49a9-9df8-a5612276af89,Marvel Contest of Champions,com.kabam.marvelbattle,4,836,1,Praise and Comparisons,"Kabam Games, Inc.",Action,Teen,False
19390,"Visually a lovely thing, loads....loads....to do within the game. Which might be getting overcomplicated for its needs with all the nodes and interactions to ""try"" and understand. That said get those Marvel characters you know and love and just do your thing. Been in an alliance really helps and creates a wonderful place to play the game if you get the right opportunities, fruitful and active ones are a must. It's got its issues but it's entertaining for those free hours a week.",David Jones,040212c5-62be-422d-8f39-8e8765a6207e,Marvel Contest of Champions,com.kabam.marvelbattle,5,141,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19391,"This game is great, especially for a phone game. There's upgrading, fighting, some story, good graphics and monthly updates with new unique characters and quests. The combat is not awkward and has only been glitchy a scant few times in the 3 or 4 years I've played it. Highly recommended, for fans of Mortal Kombat-esque fighting games. However I wish you could still sell unwanted champions",Swordman,8b199f99-3532-4f62-9566-fba4decd4e7f,Marvel Contest of Champions,com.kabam.marvelbattle,4,299,1,Praise and Comparisons,"Kabam Games, Inc.",Action,Teen,False
19392,"actually not a bad game if you don't mind the fact that it's very pay to play, in order to get 5star plus characters but what really annoys me is the fact it keeps crashing and lagging, I can be in the middle of a multiplayer game then I just gey kicked out of the game or it becomes extremely laggy. The developers really need to fix this!!!",Bashir,e76d69a7-1be6-4627-a909-032058dd4a15,Marvel Contest of Champions,com.kabam.marvelbattle,1,118,3,Graphics & Gameplay,"Kabam Games, Inc.",Action,Teen,False
19403,"I love the game it was kinda hard and Grindy in the start but it gained momentum once I got my first ultra I love the art and story to it and the mechanics are nice and easy although I agree with the other review some stuff is nearly impossible like ""eliminate all earthlings"" where you can ONLY use raditz which is weak af against 3 other people that are strong! And I need to complete it for cc. As well as a few other things that are tough. PLEASE Lord add a ultra ego vegeta unit!! Cool ultra!",Raylan Weaver,14d2b4bb-cdfb-48e9-90d5-02510667f839,DRAGON BALL LEGENDS,com.bandainamcoent.dblegends_ww,5,186,3,Graphics & Gameplay,Bandai Namco Entertainment Inc.,Action,Teen,False
19408,"It's fun for dragonball fans. Great graphics, animations, and competitive PVP gameplay. It's very difficult to obtain crystals to get new characters once every event and story mode is completed. I've been playing this game for 6 years plus. There is a crashing issue every now and then which can affect the outcome of your matches with other players. Overall, If you enjoy spending a lot of cash and getting shafted this game for you .",Dat Guyy,d6b9f56f-d7ea-4b40-8f7a-b20876f6fcc3,DRAGON BALL LEGENDS,com.bandainamcoent.dblegends_ww,1,1002,3,Graphics & Gameplay,Bandai Namco Entertainment Inc.,Action,Teen,False
19409,"To be honest I don't recommend you downloading this game, horrible Gacha odds, PVP so disbalanced that if you don't get the meta character you can't play, character mechanics that literally make the game unplayable. If you want to download a game don't waste your time with this game, but if you really want to get this game just know that if you don't have the meta you can't play.",Mateo Cucalon,fbe899d4-7446-424a-a01a-ac7f4e536923,DRAGON BALL LEGENDS,com.bandainamcoent.dblegends_ww,1,150,0,Payment and Ads,Bandai Namco Entertainment Inc.,Action,Teen,False
19412,優點： •玩法觸特，易學難精。 •建模不錯，動作還原，有花心思。 •UI個人認為簡單易懂。 缺點： •鑽石獲取方式還算容易，但數量不算多，尤其1.7.0版本更新後許多獲得方式都被變難，AI變強。•玩法獨樹一格，導致新玩家易學難精。 •運氣成份佔比高，15000石0LF、1000中大獎就視乎官方心情。 •財力佔比高，當你擁有課金滿星戰隊時，技術都是垃圾，亂打就對了，對方打你不痛不癢。 •平衡？不存在的，PVP生態長期都被特定角色控制，他們的強度都十分離譜，你不用就等著挨打。 •肝，不肝不用玩。 評分基於本人有否抽到新角:),O EL,a3c76c5a-2b0b-4582-861d-c8a8f84e453e,DRAGON BALL LEGENDS,com.bandainamcoent.dblegends_ww,5,211,0,Payment and Ads,Bandai Namco Entertainment Inc.,Action,Teen,False
19419,"As a ""Bot"" (according to another another reviewer), I enjoy this game to a certain extent. Yeah, it's challenging, but that's the point. It's not a simple tap on the screen and wait minutes to see what happens. Recently, it's been super slow when connecting, and I don't know why. But the time I have playing is fun, I don't like pvp, but I get by with the solo content.",DiegoDaMan2,08174583-340f-45e5-92bf-f21d03a30a17,DRAGON BALL LEGENDS,com.bandainamcoent.dblegends_ww,4,225,3,Graphics & Gameplay,Bandai Namco Entertainment Inc.,Action,Teen,False
19421,"To be honest, I'm always a bit bias on dragon ball games, since I'm a big big dbz fan, you can be trash or good, but when its actually good, my lord it's a wonderful thing to experience. One of the best gacha games by far, to be able to experience the 3d graphics and the fight style which each and individual character is mind blowing, theres a bit of a lag issue tho in rated pvp. Edit: Recent outlook onto the past few years of this game. My rating went from 5 to 3. Game is okay now,I guess.",BringDaRukus,98a54582-cf24-4b26-beaa-387d811169d2,DRAGON BALL LEGENDS,com.bandainamcoent.dblegends_ww,3,150,3,Graphics & Gameplay,Bandai Namco Entertainment Inc.,Action,Teen,False
19442,it's just CS2 for mobile fullstop,Aftab Hussain,0b4b1843-125c-4e6b-8980-93ba0ee37792,Standoff 2,com.axlebolt.standoff2,5,338,1,Praise and Comparisons,AXLEBOLT LTD,Action,Mature 17+,True
19478,"I've seen some people recently saying they want the auto re-scope mechanic of sniper rifle to be removed from the game itself, or to have a setting allowing you to turn off/on the auto re-scope mechanic of sniper rifle after shooting. Please add that setting, because it's really pointless to auto re-scope after shooting when you don't even want to scope in again, especially in open areas where there are enemies. But overall, still a five-star rating for me.",Maria Lourdes,7a53e2be-b763-4ded-b845-96e479fcd92f,Standoff 2,com.axlebolt.standoff2,5,114,3,Graphics & Gameplay,AXLEBOLT LTD,Action,Mature 17+,True
19488,"Tdm match time lowered to 5 minutes, which I would at least like to have a choice between 5 and 10 min matches, lag spikes still not fixed and the game is just getting worse.I've been playing for 7 years, run n' gunning is as overpowered as it's ever been. PLEASE, don't let players rely on luck, it's annoying when people dodge bullets while hitting shots they wouldn't be able to hit even if their enemies were standing still.",No way Jose,b3f31ac5-0d30-465d-b7bf-bcc70e92e524,Standoff 2,com.axlebolt.standoff2,4,175,3,Graphics & Gameplay,AXLEBOLT LTD,Action,Mature 17+,True
19516,"Standoff 2 is a great mobile FPS with console-level graphics and smooth gameplay. The controls are responsive, and the updates keep it fresh. However, it’s plagued by pay-to-win elements—many skins and upgrades require costly microtransactions, making it unfair for free players. Hackers are another big issue; without strong anti-cheat measures, facing aimbots can be frustrating. Matchmaking also needs improvement, as new players often get paired with pros. Overall, it’s enjoyable but needs work.",Mahi Hasan,520fa1bb-3e4f-4b13-b486-41c36520591e,Standoff 2,com.axlebolt.standoff2,4,100,3,Graphics & Gameplay,AXLEBOLT LTD,Action,Mature 17+,True
